l_orderkey	l_quantity	l_extendedprice
3420837	45.00	77926.50
3423330	24.00	41658.24
3460292	21.00	25940.25
3463783	26.00	40312.74
3476679	36.00	38413.44
3478595	28.00	35568.96
3478595	3.00	5324.52
3488160	26.00	37947.00
3488160	14.00	24203.48
3516421	27.00	47730.06
3516421	48.00	95085.60
3526530	35.00	51396.80
3526530	6.00	10444.14
3535782	11.00	17782.05
3539686	40.00	41360.00
4645952	5.00	8333.75
4671042	30.00	33150.60
4671399	27.00	43243.20
4717764	40.00	76874.80
4717764	20.00	31330.40
4744743	49.00	87700.20
4784321	21.00	31468.71
4810978	39.00	70464.03
4815175	42.00	67389.42
4818369	5.00	4675.10
4819556	13.00	19661.59
4836517	19.00	33815.44
4836517	36.00	50489.64
4844834	9.00	15748.47
4844834	30.00	52191.30
4850947	39.00	73823.88
4871808	26.00	46874.36
4871808	4.00	6370.48
4877444	23.00	25119.68
4892388	3.00	5321.37
4892388	49.00	58756.88
4895015	47.00	61959.63
4902784	43.00	78900.27
4928806	5.00	5730.20
4928806	3.00	4918.74
4950945	16.00	17890.24
4974626	25.00	26201.25
4984932	45.00	70312.50
5030849	14.00	22815.94
5030849	6.00	6936.42
5030849	21.00	26486.25
5036769	7.00	14132.86
5112389	36.00	63132.48
5112389	11.00	18851.58
5124065	10.00	19389.20
5124065	22.00	29729.92
5168675	28.00	48907.88
5174209	44.00	50388.80
5199170	3.00	4471.56
5225569	11.00	15931.85
5247842	1.00	1138.16
5247842	26.00	34147.36
5247842	38.00	48346.64
5263012	28.00	34613.32
5263012	40.00	57454.00
5274372	47.00	70149.85
5274372	6.00	11362.80
5276006	18.00	24756.66
5276006	13.00	15538.12
5329701	20.00	33933.20
5369957	21.00	22347.36
5384197	20.00	27585.60
5384197	3.00	4285.14
5452483	27.00	29133.81
5452483	47.00	84492.37
5554691	16.00	16864.80
5563107	41.00	42804.41
5563107	35.00	61869.50
5563107	37.00	47629.73
5582018	34.00	48325.56
5587747	25.00	51098.50
5587747	32.00	36132.16
5587747	35.00	37907.80
3631076	15.00	17897.70
3631076	6.00	7303.50
3635104	10.00	14683.80
3643652	45.00	85361.85
3664037	44.00	51441.28
3664037	21.00	28188.30
3664037	33.00	36896.97
3682374	4.00	4100.44
3704838	22.00	32814.10
3704838	17.00	27788.20
3704838	8.00	15839.92
3741797	20.00	26144.20
3764932	43.00	44548.43
3764932	23.00	42383.48
3766499	49.00	83576.36
3779045	41.00	65335.14
3790914	33.00	66031.68
3795683	4.00	5553.48
3795683	6.00	9201.42
3802081	13.00	19727.50
3802081	41.00	43052.05
3802081	23.00	34302.43
3818180	24.00	39759.36
3820066	11.00	12938.53
3820066	14.00	19312.30
3850791	12.00	23518.44
3851973	6.00	12119.64
3881220	47.00	79653.72
3889281	5.00	7517.50
3889281	35.00	40006.40
3916066	6.00	8270.46
3933538	33.00	36037.98
3947649	6.00	11218.74
3947649	18.00	24684.30
3955041	25.00	34807.50
3955041	20.00	32353.40
3964769	17.00	31669.30
3995463	9.00	17089.65
3995463	40.00	74430.40
4005157	2.00	2666.72
4015461	38.00	57396.72
4015461	40.00	71474.80
4015461	46.00	70636.22
4023463	35.00	68809.65
4028003	13.00	13338.52
4028003	31.00	41890.92
4059523	19.00	31306.30
4059523	29.00	46327.79
4059523	36.00	55421.28
4059523	48.00	68561.28
4063844	9.00	14883.39
4063844	35.00	42462.35
4100386	38.00	75960.10
4100386	35.00	44951.55
4101219	18.00	34864.56
4101219	28.00	29177.96
4111236	38.00	67820.50
4111236	50.00	85738.50
4128998	15.00	18827.25
4134016	14.00	27327.30
4153248	16.00	17971.36
4153248	39.00	48799.53
4153248	12.00	16612.32
4159620	20.00	21822.20
4174883	7.00	9852.50
4205090	42.00	51121.98
4211361	49.00	53123.35
4239042	40.00	65463.20
5309026	47.00	80683.49
5313991	50.00	78131.00
5334407	2.00	2496.48
5334407	17.00	27089.33
5334407	4.00	7311.48
5337734	1.00	2044.99
5337734	43.00	79154.83
5353057	38.00	55005.38
5353057	44.00	51445.24
5363589	20.00	19100.20
5363589	7.00	8583.75
5363589	3.00	4883.13
5366279	38.00	52489.02
5368226	33.00	35612.61
5370788	31.00	37548.75
5370788	14.00	21791.98
5397029	34.00	49520.66
5405443	43.00	68865.36
5405443	42.00	74163.18
5405669	12.00	23818.68
5405669	40.00	53730.00
5405669	38.00	69307.44
5406599	32.00	47374.08
5421223	33.00	63324.36
5434787	38.00	67783.26
5441698	34.00	52310.36
5448384	43.00	55958.48
5448384	46.00	57373.04
5461861	28.00	49667.80
5504133	34.00	45129.56
5504133	9.00	11467.53
5507463	21.00	26467.56
5507463	26.00	48383.66
5512869	4.00	7166.96
5553376	1.00	1582.55
5589733	20.00	37999.60
5600642	42.00	79841.58
5600642	20.00	24024.60
5625382	34.00	56567.84
5625382	31.00	41083.06
5625382	41.00	69438.83
5627072	38.00	64967.84
5627072	46.00	57329.80
5690151	47.00	71603.56
5695873	42.00	64701.42
5696706	50.00	47200.50
5726979	47.00	88729.89
5727815	26.00	45180.72
5747044	33.00	38550.60
5749952	4.00	6867.08
5749952	42.00	66762.36
5755234	15.00	20150.55
5762663	27.00	54187.92
5773669	49.00	84951.30
5783041	18.00	34502.76
5813830	37.00	51261.28
5824288	17.00	25168.84
5824288	48.00	79665.12
5857154	24.00	29884.56
5864930	7.00	9592.24
5661633	30.00	43065.00
5672928	17.00	23942.12
5672928	39.00	59766.33
5672928	45.00	49410.00
5706693	39.00	46140.51
5706693	4.00	7527.48
5725888	11.00	12453.76
5740006	11.00	13191.75
5744577	21.00	21190.68
5782436	44.00	43342.64
5782436	40.00	70828.00
5789540	48.00	60448.80
5794178	41.00	48383.28
5795653	1.00	1884.84
5795653	5.00	8688.30
5813664	18.00	31764.06
5833697	31.00	54273.87
5833697	2.00	2924.82
5834695	7.00	13061.02
5834695	21.00	26421.78
5834695	25.00	46972.50
5834695	35.00	61729.15
5875649	2.00	2564.74
5884837	32.00	58200.64
5945475	8.00	15591.76
5949540	48.00	90618.72
16548	18.00	23316.30
20964	44.00	75757.88
20964	15.00	30554.25
20964	3.00	4747.83
20964	30.00	48137.70
22466	26.00	29750.24
65122	28.00	31726.24
88134	32.00	41834.24
116006	44.00	76505.88
116006	7.00	12683.23
142017	33.00	36105.30
164711	34.00	51323.68
214471	42.00	78747.90
242594	14.00	25854.64
242594	46.00	63731.16
255302	15.00	21996.30
269729	23.00	36351.04
269729	2.00	2916.94
355879	26.00	40809.60
355879	5.00	6066.10
378370	38.00	56335.38
378370	3.00	5678.91
387780	13.00	14352.13
387780	30.00	38737.80
403460	39.00	53990.43
403460	17.00	19774.91
417760	20.00	25986.20
437632	47.00	56266.99
459335	1.00	1857.88
464774	44.00	76151.24
464774	39.00	73158.54
465856	35.00	44006.20
476257	4.00	5405.44
476257	16.00	29837.44
476257	37.00	71705.63
4297028	32.00	39494.72
4300225	46.00	80672.04
4306436	16.00	17280.96
4306436	37.00	53964.50
4306436	15.00	20540.10
4316357	11.00	17948.59
4389282	38.00	41688.28
4389282	10.00	14294.90
4395332	25.00	39892.25
4397603	4.00	6410.08
4397603	33.00	37196.61
4455648	1.00	1247.31
4455648	43.00	69726.65
4455648	46.00	67137.46
4461315	28.00	47142.48
4521027	5.00	9184.20
4543681	38.00	70900.02
4543681	37.00	65410.82
4543681	36.00	38486.16
4588453	12.00	21274.32
4686850	20.00	32271.80
4686850	4.00	4372.64
4687553	6.00	11140.86
4687553	8.00	12108.32
4687553	26.00	33419.88
4687553	41.00	73876.67
4692738	16.00	22261.28
4692738	33.00	47271.18
4700672	38.00	60174.14
4700672	28.00	39324.60
4705569	28.00	33998.72
4712579	41.00	57373.76
4738213	25.00	50899.25
4749892	31.00	32519.00
4781698	40.00	42560.00
4781698	30.00	32940.60
4791236	25.00	24750.00
4791744	19.00	37011.05
4791744	16.00	21589.76
4791744	4.00	5998.32
4819493	37.00	69518.93
4819493	19.00	32142.87
4819493	17.00	19688.55
4839750	14.00	25436.04
4840707	36.00	33589.08
4849473	21.00	26232.15
4859655	27.00	28648.08
4859655	39.00	61446.45
4870629	49.00	57433.39
4879010	38.00	78050.48
4888039	23.00	32577.89
4888039	16.00	21414.88
4911015	25.00	35535.25
853442	35.00	69401.85
872321	39.00	70430.10
892868	9.00	11882.97
892868	43.00	71835.37
930052	45.00	59148.00
937794	16.00	29740.64
939747	17.00	29763.26
951077	45.00	85494.60
956225	32.00	41960.32
956225	37.00	66185.97
956928	18.00	23530.50
977762	46.00	75196.66
991523	20.00	22323.80
1048418	17.00	32212.79
1049990	24.00	43603.20
1049990	9.00	16846.56
1054630	36.00	37084.32
1054630	20.00	28026.20
1058982	27.00	51785.19
1061287	21.00	35797.65
1061344	44.00	74914.40
1061344	24.00	34572.48
1099204	14.00	23991.80
1111206	49.00	62490.19
1127620	23.00	42959.40
1127620	35.00	62398.00
1133190	24.00	34403.52
1133190	22.00	39574.26
1169476	31.00	57032.87
1204768	32.00	56920.96
1204768	5.00	5055.50
1246692	24.00	37620.72
1260197	9.00	12683.97
1260197	4.00	5445.68
1261318	18.00	26971.20
1265125	26.00	34768.24
1296224	25.00	25127.25
1322400	10.00	11751.10
1345958	32.00	56440.64
1347463	49.00	64986.74
1354886	9.00	13081.14
1355778	22.00	41997.78
1370853	3.00	3258.15
1390432	4.00	5089.00
1399493	32.00	38756.16
1400006	28.00	30523.36
1400006	16.00	21798.08
1419648	47.00	84824.19
1424707	49.00	57875.86
1433380	19.00	29535.69
1433380	47.00	77435.79
1433380	13.00	20456.80
1442213	13.00	17696.51
1442818	3.00	3699.60
3548134	48.00	62990.40
3552545	28.00	51064.44
3558179	44.00	67521.52
3561703	4.00	5929.84
3581313	2.00	3175.14
3581313	32.00	49811.52
3585123	49.00	95397.12
3585123	15.00	25584.75
3586179	33.00	49648.50
3586371	37.00	71256.45
3586371	28.00	47393.36
3586371	49.00	75928.44
3586371	20.00	28289.00
3615589	16.00	26745.44
3615589	46.00	69803.62
3615589	28.00	28562.80
3619554	30.00	60477.90
3621347	8.00	10121.76
3621347	36.00	58523.76
3625095	37.00	58704.94
3645927	48.00	73414.08
3653637	5.00	7317.40
3704230	42.00	69323.10
3719174	34.00	37405.44
3719174	2.00	3002.86
3759205	20.00	22144.00
3765382	16.00	26458.88
3778944	22.00	23190.86
3778944	3.00	3621.90
3800355	46.00	82932.94
3811524	19.00	21471.71
3811524	27.00	51186.87
3819238	37.00	48922.88
3819238	50.00	76625.50
3819238	11.00	15393.84
3821415	41.00	46536.64
3829158	42.00	70966.98
3839044	23.00	39298.72
3840224	1.00	1865.83
3840224	32.00	52371.20
3877921	24.00	31159.68
3894085	23.00	36883.49
3907110	31.00	57934.04
3907110	6.00	12191.70
3907110	15.00	17672.55
3921095	26.00	44112.90
3921095	45.00	74817.90
3921280	46.00	58067.18
3955908	21.00	26148.15
3963430	24.00	44276.88
3968679	41.00	63493.83
3968679	9.00	13289.04
3968679	41.00	70876.29
4045376	10.00	10481.40
4048931	27.00	53727.57
4104710	39.00	47471.19
4125698	2.00	3115.22
4125698	11.00	12453.87
4139041	15.00	19714.05
4187072	23.00	43904.47
4195398	16.00	24008.80
4208674	41.00	71989.85
4214273	46.00	85042.50
504320	3.00	5792.55
504320	35.00	52234.70
575041	5.00	5405.05
584801	29.00	48916.62
584801	24.00	40672.32
607969	47.00	54055.64
620385	15.00	20210.55
620423	2.00	3303.10
631968	33.00	37263.93
631968	2.00	3737.80
631968	24.00	41270.88
631968	31.00	31778.41
685830	30.00	48647.10
708262	41.00	61025.63
710151	37.00	68961.71
710151	11.00	19169.70
778662	13.00	18439.33
778662	40.00	76476.40
787909	18.00	17514.36
788320	16.00	23703.36
842338	47.00	71794.85
887812	30.00	39727.50
888615	38.00	68238.88
888615	15.00	18244.35
938884	8.00	12244.56
959328	35.00	64673.00
959328	21.00	20202.84
972227	45.00	47299.50
979874	43.00	82985.27
1010816	36.00	48360.96
1020323	15.00	27341.85
1020323	14.00	18035.08
1029572	46.00	58297.64
1029572	18.00	23260.86
1029572	24.00	38632.08
1029572	20.00	31153.00
1029572	20.00	25484.00
1039975	31.00	47199.05
1040517	16.00	17424.00
1041765	25.00	37163.75
1042881	27.00	48243.87
1049766	8.00	10794.32
1049766	8.00	12364.72
1059173	41.00	44694.51
1141924	48.00	58762.56
1160231	3.00	5276.13
1180323	15.00	16457.10
1184355	26.00	36798.06
1207301	5.00	7842.95
1207301	41.00	65703.73
1207301	41.00	48261.51
1226789	4.00	3720.00
1226789	29.00	53847.49
1246982	14.00	17937.78
1252005	3.00	3081.30
1252005	37.00	50293.73
1483712	11.00	11397.43
1489858	25.00	48547.75
1502018	5.00	5900.40
1551622	17.00	16830.34
1558112	41.00	55980.17
1562598	40.00	63987.20
1562598	39.00	62618.40
1578944	10.00	15364.50
1583813	13.00	14406.08
1584903	48.00	56892.96
1590469	12.00	21081.96
1603585	26.00	44815.68
1611460	31.00	56602.28
1623685	25.00	26177.50
1623685	18.00	20848.14
1623873	20.00	40038.80
1624417	45.00	76395.15
1650624	18.00	32794.38
1665249	34.00	60887.88
1682694	50.00	59105.50
1682694	44.00	66417.56
1693445	36.00	65117.88
1695522	1.00	1799.85
1698498	41.00	71735.65
1698498	40.00	79675.60
1698498	46.00	86523.24
1698498	45.00	55360.35
1706371	33.00	63425.34
1706371	14.00	18231.08
1730531	7.00	7525.84
1730531	5.00	8403.65
1757280	39.00	73472.88
1757280	16.00	17570.88
1767392	46.00	66996.70
1775687	6.00	7075.50
1775687	41.00	58855.09
1809444	32.00	62238.40
1818151	35.00	47891.20
1823685	32.00	60766.40
1823685	41.00	65456.50
1823685	23.00	46619.62
1835975	41.00	77077.13
1835975	25.00	31278.75
1835975	9.00	15576.66
1841123	22.00	25303.30
1841123	13.00	18323.11
1841123	47.00	66951.97
1841123	36.00	56719.08
1841473	29.00	46854.72
1841473	40.00	58378.00
1847042	22.00	35124.98
1851846	9.00	11189.43
1874246	12.00	19916.88
1885986	33.00	54009.78
1885986	49.00	83771.87
1890883	13.00	22499.88
1890883	25.00	30004.75
1890883	34.00	65069.88
1890883	27.00	36756.45
1890883	47.00	62664.16
1891968	5.00	7422.65
1932355	6.00	11039.04
1932355	3.00	4357.17
1932643	26.00	27354.86
1943620	22.00	36488.54
1956899	47.00	80074.37
1957797	48.00	90907.68
1985700	47.00	70146.56
1986530	20.00	20801.60
2016135	13.00	18087.03
2016135	50.00	88685.50
2016135	17.00	32536.30
2016135	38.00	61314.90
2021216	26.00	47312.72
2021216	48.00	73270.56
2032229	46.00	70768.70
2039266	3.00	5375.46
2039266	21.00	40885.32
2051044	21.00	25751.25
2060257	34.00	56868.40
2103875	31.00	40339.37
4239745	18.00	34935.66
4241159	25.00	37214.50
4248071	20.00	37718.00
4264256	43.00	69726.22
4268514	34.00	65546.56
4293988	25.00	29429.25
4303107	14.00	24679.76
4303107	9.00	13882.05
4312036	22.00	31973.92
4335236	38.00	41420.76
4340423	26.00	37346.14
4340423	19.00	26932.69
4340864	21.00	40400.43
4345381	29.00	35906.93
4356323	12.00	11820.24
4378245	3.00	5101.86
4383265	46.00	76526.52
4390561	25.00	42494.75
4390561	13.00	22420.19
4391365	19.00	30409.69
4391365	40.00	63138.80
4391943	9.00	11900.07
4393318	35.00	55848.10
4413090	48.00	54965.28
4423877	10.00	17066.80
4456869	23.00	46228.85
4456869	45.00	55944.00
4456869	8.00	7976.24
4456869	17.00	18617.72
4460578	12.00	12612.12
4460578	47.00	96678.06
4460578	38.00	65463.74
4472455	32.00	60794.24
4476992	42.00	77109.06
4476992	42.00	85215.90
4509185	36.00	48359.88
4546180	20.00	33192.60
4546180	2.00	3313.28
4571076	24.00	29958.96
4571076	7.00	7357.14
4574722	5.00	6235.75
4579303	45.00	44463.15
4581184	38.00	43474.28
4581184	37.00	65185.86
4581184	23.00	43512.55
4583715	21.00	32960.55
4589952	10.00	15846.40
4598119	47.00	90093.83
4598688	42.00	44272.62
4598688	31.00	37456.68
4613954	13.00	21054.80
4625702	33.00	62596.71
4630214	1.00	1222.17
4630214	3.00	5336.16
4632992	14.00	20810.44
4632992	36.00	44685.36
4639270	37.00	53593.76
4639270	25.00	33832.50
4642273	25.00	50098.00
4642400	18.00	34864.56
4647586	48.00	54917.76
4647586	39.00	50083.41
4658469	14.00	23502.36
4661351	8.00	15335.12
4666531	3.00	4717.77
4666531	42.00	68906.88
4666531	2.00	3807.82
4666531	3.00	5501.70
4668194	6.00	8095.62
4668194	11.00	21415.57
4675174	28.00	55437.48
4695685	38.00	40166.76
4695685	48.00	74664.00
4746337	3.00	5819.64
4746337	7.00	13564.81
4766562	23.00	38378.03
4791936	19.00	32428.44
4791936	3.00	4068.87
4804260	10.00	18568.00
4804771	14.00	15036.14
4804771	14.00	26569.34
4846405	11.00	11066.11
1289796	15.00	16800.30
1289796	35.00	61132.75
1300929	18.00	27585.54
1314691	13.00	20065.89
1336576	37.00	54960.91
1337664	17.00	29236.09
1353314	27.00	29187.81
1357410	15.00	18933.15
1357410	1.00	1509.42
1366497	39.00	40018.29
1366497	23.00	24748.69
1367783	18.00	27043.38
1367783	33.00	45947.22
1385830	9.00	8550.00
1385830	50.00	52054.50
1414854	31.00	29853.00
1421826	15.00	20781.45
1431077	48.00	59818.56
1431077	37.00	62406.05
1431077	18.00	26737.92
1432000	1.00	1346.25
1444999	50.00	83829.50
1477792	30.00	58077.90
1530690	2.00	2710.74
1561218	29.00	48361.56
1567104	6.00	7099.56
1571527	3.00	3291.24
1571527	45.00	71439.30
1604453	38.00	43323.04
1616000	12.00	22871.52
1616000	50.00	58611.00
1616000	13.00	24425.96
1652836	33.00	55624.14
1664833	16.00	20178.88
1665572	23.00	26938.75
1665572	3.00	4303.35
1708231	43.00	75841.68
1733158	41.00	57296.68
1733158	27.00	43267.50
1733158	42.00	55707.12
1733158	30.00	36005.40
1751074	20.00	33193.60
1751074	3.00	3594.60
1778053	25.00	32608.75
1782369	24.00	35820.00
1782470	11.00	17540.93
1783236	3.00	2922.03
1783236	47.00	57679.81
1822880	6.00	10060.44
1822880	1.00	1337.40
1823424	38.00	63255.56
1823424	27.00	36190.80
1825604	35.00	47750.85
1828549	30.00	34203.00
1829190	8.00	15567.20
1833124	39.00	81236.22
1866150	38.00	42146.18
1894085	39.00	65622.96
1894085	42.00	55534.50
1894085	19.00	30582.97
1894085	16.00	30909.60
1924353	4.00	4188.28
1924353	7.00	13922.58
1924353	41.00	62586.91
1924353	6.00	11195.04
1935621	25.00	47170.75
1939744	15.00	23542.80
1943395	4.00	4160.48
1971554	33.00	54540.09
1971554	10.00	18779.30
1971554	6.00	9080.76
1982691	4.00	5044.96
1988743	15.00	14190.30
1996033	32.00	42731.84
2007012	47.00	86706.54
2007012	47.00	49632.94
2113447	6.00	10762.32
2113447	50.00	95693.50
2126979	29.00	32858.16
2126979	13.00	20457.45
2126979	47.00	81200.96
2139109	15.00	19039.05
2143425	18.00	29728.80
2143425	12.00	22401.24
2173664	9.00	15531.75
2183970	20.00	38138.80
2229729	24.00	26016.72
2229799	15.00	21486.00
2243943	33.00	54601.47
2255398	13.00	12103.26
2266599	39.00	64961.91
2268196	22.00	32106.36
2284455	44.00	75980.08
2335495	40.00	41962.00
2345762	30.00	47868.00
2345762	47.00	93573.71
2351904	47.00	64592.57
2351904	6.00	6246.72
2369413	44.00	69945.48
2370438	17.00	20095.70
2390695	8.00	9825.84
2392743	41.00	80850.36
2406759	8.00	11498.80
2407207	27.00	40377.42
2438016	6.00	9561.90
2438016	9.00	11388.15
2438016	5.00	6827.10
2441062	38.00	58425.76
2487906	32.00	54775.36
2487906	34.00	49078.66
2487906	22.00	25349.06
2492288	25.00	34132.25
2492288	25.00	31583.00
2492288	39.00	40171.95
2501025	40.00	76598.80
2524675	9.00	11432.52
2530625	44.00	44927.52
2534976	11.00	17507.38
2534976	27.00	36403.29
2539716	16.00	15760.64
2539716	15.00	29444.70
2546947	15.00	29309.40
2549285	1.00	2011.95
2563776	33.00	41453.61
2563776	26.00	28109.64
2588325	5.00	9964.55
2588325	4.00	4965.24
2594051	14.00	18288.62
2594338	35.00	49260.05
2594338	17.00	25115.80
2603751	42.00	63571.20
2603751	27.00	44110.44
2635233	33.00	44100.54
2645088	25.00	37335.00
2645088	33.00	63225.03
2645088	28.00	36102.36
2657222	22.00	36712.50
2662082	42.00	56293.44
2662082	29.00	48214.82
2662082	37.00	52963.65
2662787	9.00	16270.02
2662787	34.00	32980.34
2662787	26.00	53975.48
2667905	9.00	10721.16
2669856	36.00	69185.52
2669856	12.00	19027.20
2673088	50.00	62560.00
2673088	20.00	24723.40
2676356	23.00	40105.79
2676356	18.00	25891.92
2677891	11.00	19578.13
2686915	3.00	3150.42
2686915	19.00	31820.06
2688933	46.00	62300.10
2710849	13.00	22773.79
2710849	37.00	58516.24
2721857	14.00	19452.72
2730980	45.00	67112.55
2730980	40.00	53576.40
2730980	27.00	35890.56
2732613	44.00	66509.96
4875335	31.00	53497.63
4875335	44.00	86763.60
4880132	13.00	15564.77
4921063	47.00	88632.60
4928418	43.00	51179.89
4936035	43.00	47558.43
4936035	19.00	23087.66
4942372	27.00	53916.84
4943300	27.00	43863.39
4950721	44.00	57517.68
4950721	10.00	18549.30
4997159	33.00	63986.01
4997159	31.00	35718.82
5035169	33.00	62202.69
5047360	7.00	13971.65
5056292	38.00	77291.24
5065285	20.00	39199.80
5065285	3.00	4081.02
5104515	32.00	60733.12
5123620	44.00	62366.04
5131078	46.00	64560.08
5131461	50.00	72723.00
5138433	3.00	5738.49
5138502	44.00	70428.16
5140742	32.00	43533.44
5140742	19.00	39063.81
5146755	44.00	82842.32
5182213	23.00	40796.71
5195495	32.00	57430.72
5195495	43.00	68176.07
5205474	1.00	1124.17
5205474	10.00	14745.40
5205474	27.00	34864.29
5226818	11.00	14777.29
5226818	22.00	39618.04
5226818	7.00	8176.84
5249507	21.00	40339.53
5273056	4.00	4869.24
5306464	29.00	44414.95
5306464	16.00	27771.36
5306464	27.00	27893.16
5309889	28.00	34251.00
5326407	45.00	65853.90
5326407	20.00	36756.00
5326407	9.00	13577.04
5352166	48.00	81780.96
5352166	28.00	41706.84
5366628	37.00	56255.54
5366628	6.00	9062.46
5372995	7.00	8723.89
5381155	31.00	52100.77
5381155	50.00	71472.50
5381155	20.00	28648.00
5387620	4.00	5970.20
5387620	18.00	34142.40
5387620	10.00	10520.90
5387620	28.00	29876.28
5387620	5.00	7187.25
5397831	43.00	43778.30
5397831	15.00	29474.70
5401315	44.00	85268.04
5401315	4.00	6130.12
5401315	22.00	34222.98
5409764	42.00	76096.44
5435527	28.00	43192.80
5435527	23.00	33130.58
5444514	35.00	42461.65
5444514	2.00	2951.00
5449862	49.00	76464.99
5462279	38.00	44013.50
5476355	43.00	47134.02
5476355	15.00	19969.80
5476355	46.00	79884.98
5509282	16.00	23912.96
5513858	50.00	55957.00
5513858	46.00	70173.46
5513858	30.00	46544.10
5513858	9.00	14288.85
5513858	32.00	45903.04
2096544	4.00	6706.36
2098598	49.00	64453.62
2102785	34.00	42917.86
2103335	13.00	22901.71
2122663	37.00	66039.82
2122663	31.00	30907.31
2124962	3.00	4123.14
2124962	21.00	33486.18
2124962	39.00	57468.06
2128357	27.00	46623.60
2131845	37.00	55594.72
2150662	45.00	82292.85
2150662	5.00	5635.70
2151558	48.00	68949.12
