l_orderkey	l_linenumber	l_quantity
650209	1	2.00	ross the slyly unusual r
696357	1	4.00	o beans among the slyly enticing 
4701445	1	7.00	efully final requests. pending accounts aro
4785157	1	6.00	kages sleep slyly along the quickly special
4893568	1	4.00	iresias cajole blithely of the quickly eve
5219106	1	5.00	eodolites along the carefully express re
4361571	1	3.00	requests haggle careful pin
2502855	1	4.00	ng to the fluffily
2921409	1	2.00	sual instructions nag always silent
921991	1	2.00	ecial packages haggle slyly along
1066339	1	2.00	usly above the blithely ironic deposits.
1261091	1	5.00	rding to the unu
1343557	1	5.00	ts nag quickly
1450182	1	2.00	ns. quickly silent foxes h
3549315	1	1.00	uickly ironic 
1729606	1	4.00	theodolites cajole against th
2065988	1	1.00	quests poach blithely. pint
4248485	1	3.00	ronic packa
4274660	1	1.00	of the slyly regular deposits nag r
2104804	1	3.00	egular foxes serve furiously abov
2484128	1	1.00	ully expre
2590818	1	2.00	unts are according to the foxes; 
2668163	1	3.00	pecial excuses. carefull
2715047	1	1.00	o beans. blithely iro
5056384	1	2.00	s ought to cajole furiously silent theodoli
5152902	1	3.00	es nag after the blithely regular requests
5213152	1	1.00	hely regular courts
5311397	1	4.00	haggle furious
5351811	1	4.00	excuses. carefully even requests haggle
4438214	1	3.00	ully regular excuses: care
5419173	1	3.00	ions. slyly ironic ideas wake carefully. f
5429603	1	2.00	furiously. regular, express requests
5527813	1	2.00	ke slyly-- careful
5645763	1	3.00	old, express p
5673574	1	6.00	ins. special, regular depos
5852096	1	3.00	final instruct
7424	1	6.00	e theodolites.
2774817	1	6.00	ealms. regular sheaves use ac
2949702	1	5.00	ests are ironic notornis! fluf
3127972	1	1.00	grow carefully pending accounts. furious
3194471	1	1.00	pendencies x-ray furiously. ironic req
3215364	1	1.00	sly bold instructions are. fluffily unu
3441187	1	2.00	fix across the 
3455847	1	1.00	manent ideas a
3575491	1	2.00	y after the slyly regular instr
3821191	1	5.00	s. express instructions 
5205856	1	4.00	fully regular pearls hinder among 
4132930	1	1.00	special instru
4443492	1	1.00	nusual accounts kindle. carefully final f
4444995	1	1.00	sual warthogs along the sl
68231	1	5.00	ly ironic dolphins wake furious
327846	1	2.00	gs shall are furiously. s
352871	1	4.00	etly ironic foxes.
684005	1	3.00	ly ironic braids. slyly final requests h
735527	1	5.00	tes cajole ab
746401	1	1.00	fully express pinto beans.
929638	1	1.00	fily final theodolites. quickly regular t
1100640	1	3.00	es. slyly regular ideas poach instructi
1465540	1	4.00	ounts dazzle across the even a
1957219	1	1.00	s haggle slyly. special, permanent asymptot
1974529	1	2.00	lar ideas.
1983939	1	2.00	lithely; packages integrate quickly abou
2278434	1	1.00	through the silently pending account
2283909	1	2.00	s boost slyly. express, regular account
2287559	1	1.00	ole slyly. special theodolites thra
2351041	1	2.00	press accounts at the regular excus
2796450	1	4.00	usly even pinto beans.
3491776	1	1.00	he blithely regular deposits 
3621638	1	2.00	s promise blithely! 
3633255	1	2.00	ve to wake. brave, ironic deposi
3666215	1	2.00	rts after the never ironic
3681507	1	3.00	olites play slyly. pendi
4036391	1	4.00	thin pinto beans believe after the request
4219522	1	2.00	he even deposits sleep slyly deposit
4526658	1	1.00	regular theodolites after the always ironic
4571623	1	2.00	tions are carefully s
4591237	1	1.00	efully final requests a
4808803	1	5.00	ests. quickly even packages use blithely 
4922275	1	2.00	ss, regular dependencies about the
5299399	1	2.00	kly special platelets. always ironic pack
5547106	1	1.00	furiously. fu
5697057	1	2.00	usly unusual deposits wake car
5799939	1	2.00	y unusual packages. ca
5836391	1	1.00	gular deposits are ironic instruc
10628	1	4.00	regularly b
135584	1	4.00	es integrate bold
305830	1	1.00	row. carefully unusua
931809	1	4.00	ts use slyly. final
1178882	1	1.00	ing pinto beans. unusual 
1178882	2	1.00	efully even sheaves c
1207905	1	1.00	sts. final deposits c
1440256	1	1.00	telets doze blithely 
1480801	1	2.00	the carefully even 
1836161	1	2.00	ets are against the quickly even deposit
1982471	1	2.00	kages nag. blithely final r
1985827	1	5.00	l pinto beans wake foxes. 
2146439	1	4.00	yly regular packages sleep around the re
2355237	1	3.00	unts. blithely regula
2457318	1	2.00	ickly pending packages. 
2622977	1	3.00	luffily. ir
3093408	1	5.00	y express requests. pin
3151590	1	1.00	mpress carefully above the ideas. expre
3975328	1	3.00	onic instructio
